CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Credit_Limit,Test_colum
789791808.0,Existing Customer,43.0,M,4.0,High School,Married,$40K - $60K,Blue,32.0,2.0,2.0,2.0,7139.0,1512.0,5627.0,1.106,14802.0,112.0,0.75,0.212,0.00011604,0.99988,7139.0,53
807971658.0,Existing Customer,47.0,F,3.0,Unknown,Married,Less than $40K,Blue,42.0,1.0,2.0,3.0,3669.0,2517.0,1152.0,0.83,13931.0,112.0,0.836,0.686,0.00021834,0.99978,3669.0,87
770220558.0,Attrited Customer,57.0,M,3.0,Unknown,Single,$60K - $80K,Blue,51.0,1.0,6.0,1.0,5859.0,0.0,5859.0,0.914,8004.0,82.0,0.708,0.0,0.98987,0.01013,5859.0,76
818239983.0,Existing Customer,53.0,M,2.0,Unknown,Divorced,$80K - $120K,Blue,48.0,2.0,1.0,2.0,15594.0,1590.0,14004.0,0.679,13016.0,118.0,0.616,0.102,6.054e-05,0.99994,15594.0,37
712544358.0,Existing Customer,48.0,M,3.0,Graduate,Married,$120K +,Gold,36.0,1.0,4.0,2.0,34516.0,1823.0,32693.0,1.062,15552.0,108.0,0.831,0.053,0.00025987,0.99974,34516.0,71
720306408.0,Existing Customer,50.0,F,2.0,High School,Single,Less than $40K,Blue,41.0,2.0,3.0,2.0,6704.0,0.0,6704.0,0.856,12576.0,103.0,0.776,0.0,0.00017486,0.99983,6704.0,83
721488858.0,Existing Customer,53.0,M,3.0,Uneducated,Married,$60K - $80K,Silver,38.0,1.0,3.0,2.0,32417.0,871.0,31546.0,0.911,14381.0,121.0,0.862,0.027,0.0001734,0.99983,32417.0,52
710771433.0,Existing Customer,48.0,M,1.0,Graduate,Single,$80K - $120K,Blue,36.0,1.0,3.0,1.0,2754.0,2152.0,602.0,0.821,13991.0,125.0,0.761,0.781,0.00010182,0.9999,2754.0,96
708662583.0,Attrited Customer,41.0,M,3.0,Unknown,Married,$60K - $80K,Silver,29.0,1.0,3.0,4.0,27945.0,0.0,27945.0,0.902,8345.0,70.0,1.059,0.0,0.99812,0.00187593,27945.0,61
717663033.0,Existing Customer,51.0,M,2.0,Uneducated,Single,$120K +,Blue,35.0,1.0,2.0,2.0,34516.0,1068.0,33448.0,0.966,16428.0,123.0,0.809,0.031,0.00011703,0.99988,34516.0,17
721524858.0,Existing Customer,51.0,F,2.0,Unknown,Married,Less than $40K,Blue,37.0,1.0,2.0,3.0,7098.0,1829.0,5269.0,0.557,13139.0,102.0,0.789,0.258,0.00021042,0.99979,7098.0,82
788778033.0,Existing Customer,39.0,F,2.0,College,Single,Less than $40K,Silver,20.0,1.0,2.0,3.0,12338.0,1277.0,11061.0,0.828,15869.0,109.0,0.758,0.104,0.00016817,0.99983,12338.0,15
708649683.0,Existing Customer,51.0,M,2.0,High School,Single,$60K - $80K,Blue,42.0,1.0,3.0,2.0,16703.0,1140.0,15563.0,0.555,15472.0,122.0,0.768,0.068,0.00017486,0.99983,16703.0,41
708770883.0,Existing Customer,43.0,M,2.0,Uneducated,Married,$80K - $120K,Blue,24.0,2.0,2.0,2.0,16667.0,1463.0,15204.0,0.803,15301.0,115.0,0.797,0.088,0.00011703,0.99988,16667.0,59
708152358.0,Attrited Customer,54.0,M,1.0,Post-Graduate,Unknown,$80K - $120K,Blue,36.0,1.0,3.0,2.0,18512.0,1664.0,16848.0,0.889,8019.0,57.0,0.583,0.09,0.99499,0.00501,18512.0,50
719210133.0,Existing Customer,47.0,M,3.0,Uneducated,Single,$60K - $80K,Blue,35.0,2.0,3.0,1.0,14131.0,1333.0,12798.0,0.767,12779.0,103.0,0.689,0.094,0.00011574,0.99988,14131.0,25
714690633.0,Existing Customer,51.0,F,3.0,Graduate,Single,Less than $40K,Blue,36.0,1.0,3.0,1.0,3276.0,1474.0,1802.0,0.759,14212.0,116.0,0.681,0.45,0.00011256,0.99989,3276.0,87
719719158.0,Existing Customer,38.0,M,4.0,Post-Graduate,Single,$80K - $120K,Silver,36.0,1.0,3.0,1.0,34516.0,1435.0,33081.0,0.865,15584.0,114.0,0.839,0.042,0.00012095,0.99988,34516.0,99
712690458.0,Existing Customer,38.0,F,2.0,Uneducated,Married,Less than $40K,Blue,28.0,1.0,1.0,2.0,3629.0,1891.0,1738.0,0.917,15982.0,113.0,0.687,0.521,5.663e-05,0.99994,3629.0,21
718758783.0,Existing Customer,44.0,F,4.0,Unknown,Single,Less than $40K,Silver,36.0,2.0,3.0,3.0,13067.0,1943.0,11124.0,0.85,15172.0,118.0,1.034,0.149,0.0003151,0.99968,13067.0,58
716947083.0,Existing Customer,32.0,M,3.0,High School,Single,$40K - $60K,Blue,36.0,2.0,2.0,1.0,3845.0,1871.0,1974.0,0.847,14593.0,110.0,0.803,0.487,6.9242e-05,0.99993,3845.0,67
709075533.0,Attrited Customer,41.0,M,5.0,Uneducated,Single,$80K - $120K,Blue,32.0,4.0,3.0,3.0,12094.0,0.0,12094.0,0.995,8607.0,90.0,0.957,0.0,0.9969,0.00310348,12094.0,66
712952283.0,Existing Customer,50.0,M,3.0,Graduate,Married,$120K +,Blue,35.0,1.0,1.0,2.0,34516.0,1638.0,32878.0,0.761,14474.0,121.0,0.833,0.047,5.7151e-05,0.99994,34516.0,3
718799958.0,Existing Customer,60.0,F,1.0,Graduate,Married,Unknown,Blue,52.0,2.0,3.0,3.0,13312.0,1974.0,11338.0,0.898,14336.0,106.0,0.656,0.148,0.00028395,0.99972,13312.0,95
718663983.0,Existing Customer,38.0,F,1.0,Doctorate,Single,Less than $40K,Blue,36.0,2.0,2.0,2.0,3466.0,2517.0,949.0,0.699,13140.0,94.0,0.709,0.726,0.0001546,0.99985,3466.0,83
789550458.0,Existing Customer,59.0,M,0.0,High School,Single,$40K - $60K,Silver,52.0,1.0,2.0,1.0,15223.0,1729.0,13494.0,0.863,14230.0,111.0,0.79,0.114,5.1739e-05,0.99995,15223.0,70
708226833.0,Existing Customer,53.0,M,1.0,High School,Married,$120K +,Gold,44.0,1.0,6.0,3.0,34516.0,831.0,33685.0,0.727,13247.0,107.0,0.754,0.024,0.00025106,0.99975,34516.0,21
714361083.0,Attrited Customer,40.0,F,2.0,College,Single,Less than $40K,Blue,36.0,4.0,2.0,3.0,5989.0,0.0,5989.0,0.311,5843.0,60.0,0.176,0.0,0.99466,0.00534,5989.0,86
714608583.0,Attrited Customer,45.0,M,5.0,High School,Divorced,$120K +,Blue,36.0,2.0,3.0,2.0,5287.0,0.0,5287.0,0.841,8392.0,69.0,0.683,0.0,0.99449,0.00551,5287.0,83
710775483.0,Existing Customer,53.0,M,1.0,High School,Unknown,$40K - $60K,Blue,43.0,2.0,1.0,3.0,9060.0,0.0,9060.0,0.775,14305.0,102.0,0.645,0.0,8.453e-05,0.99992,9060.0,77
709410033.0,Existing Customer,56.0,M,2.0,High School,Unknown,$80K - $120K,Blue,36.0,1.0,1.0,1.0,4731.0,831.0,3900.0,0.96,14952.0,118.0,0.788,0.176,3.2288e-05,0.99997,4731.0,57
717173358.0,Existing Customer,60.0,F,0.0,Graduate,Single,$40K - $60K,Blue,47.0,1.0,2.0,3.0,9502.0,1881.0,7621.0,0.717,14418.0,100.0,0.754,0.198,0.00016428,0.99984,9502.0,25
719773158.0,Existing Customer,42.0,M,3.0,Graduate,Married,$80K - $120K,Blue,36.0,1.0,3.0,0.0,29738.0,2370.0,27368.0,0.806,14270.0,97.0,0.902,0.08,6.8853e-05,0.99993,29738.0,75
771292233.0,Existing Customer,48.0,F,1.0,Unknown,Single,Less than $40K,Blue,36.0,1.0,1.0,2.0,3918.0,813.0,3105.0,1.149,15867.0,103.0,1.06,0.208,5.6825e-05,0.99994,3918.0,22
756371058.0,Existing Customer,58.0,F,1.0,Unknown,Married,Less than $40K,Blue,40.0,1.0,2.0,3.0,3944.0,1006.0,2938.0,0.782,15315.0,124.0,0.851,0.255,0.00019751,0.9998,3944.0,84
709476033.0,Existing Customer,55.0,M,2.0,Uneducated,Married,$120K +,Blue,48.0,2.0,1.0,2.0,6577.0,1800.0,4777.0,0.786,14229.0,120.0,0.69,0.274,5.663e-05,0.99994,6577.0,23
770560683.0,Existing Customer,51.0,M,1.0,Graduate,Married,$120K +,Gold,37.0,2.0,3.0,1.0,34516.0,2417.0,32099.0,0.947,13021.0,117.0,0.625,0.07,0.00011731,0.99988,34516.0,77
788766933.0,Existing Customer,46.0,M,2.0,Post-Graduate,Married,$80K - $120K,Blue,26.0,1.0,3.0,1.0,34516.0,714.0,33802.0,0.883,14279.0,97.0,0.764,0.021,0.00012764,0.99987,34516.0,71
713550483.0,Existing Customer,45.0,M,4.0,Graduate,Unknown,$60K - $80K,Blue,33.0,1.0,5.0,1.0,8670.0,1930.0,6740.0,0.933,13767.0,96.0,0.655,0.223,0.00012707,0.99987,8670.0,60
709928358.0,Attrited Customer,40.0,M,3.0,Graduate,Single,$80K - $120K,Blue,20.0,1.0,2.0,2.0,32554.0,0.0,32554.0,0.872,8528.0,87.0,1.122,0.0,0.99161,0.00839,32554.0,45
713895633.0,Existing Customer,56.0,F,1.0,High School,Unknown,$40K - $60K,Blue,36.0,2.0,1.0,3.0,8331.0,0.0,8331.0,0.705,14324.0,103.0,0.689,0.0,8.453e-05,0.99992,8331.0,91
720471108.0,Existing Customer,34.0,F,4.0,High School,Single,Unknown,Silver,26.0,2.0,2.0,2.0,32056.0,1668.0,30388.0,0.771,12595.0,106.0,0.683,0.052,0.00010485,0.9999,32056.0,38
718192608.0,Existing Customer,48.0,M,3.0,Uneducated,Married,$60K - $80K,Blue,36.0,1.0,1.0,2.0,15524.0,1148.0,14376.0,0.829,13819.0,106.0,0.71,0.074,5.8763e-05,0.99994,15524.0,14
805485933.0,Existing Customer,45.0,F,3.0,Graduate,Married,Less than $40K,Blue,40.0,2.0,1.0,3.0,4010.0,2517.0,1493.0,0.71,14354.0,101.0,0.629,0.628,9.6126e-05,0.9999,4010.0,62
712517808.0,Existing Customer,42.0,M,5.0,High School,Married,$60K - $80K,Blue,36.0,2.0,4.0,3.0,3275.0,1525.0,1750.0,0.749,14830.0,112.0,0.697,0.466,0.00036691,0.99963,3275.0,87
780604083.0,Existing Customer,49.0,M,1.0,Unknown,Single,$60K - $80K,Blue,37.0,1.0,2.0,2.0,18349.0,1209.0,17140.0,0.738,16422.0,110.0,0.803,0.066,0.00011743,0.99988,18349.0,10
715311183.0,Existing Customer,35.0,M,2.0,Post-Graduate,Single,$60K - $80K,Blue,24.0,2.0,3.0,1.0,3388.0,1659.0,1729.0,0.842,13557.0,100.0,0.724,0.49,0.00012764,0.99987,3388.0,83
712265508.0,Attrited Customer,32.0,M,0.0,Post-Graduate,Single,$40K - $60K,Blue,14.0,1.0,1.0,3.0,4015.0,0.0,4015.0,1.045,8363.0,65.0,0.806,0.0,0.98942,0.01058,4015.0,99
715051608.0,Attrited Customer,34.0,M,2.0,High School,Single,$60K - $80K,Blue,36.0,2.0,3.0,2.0,9719.0,2517.0,7202.0,0.906,9183.0,51.0,0.7,0.259,0.99431,0.00569,9719.0,53
757786608.0,Existing Customer,33.0,M,2.0,Post-Graduate,Single,$80K - $120K,Blue,24.0,2.0,3.0,2.0,4178.0,2463.0,1715.0,0.815,16216.0,107.0,0.814,0.59,0.00021165,0.99979,4178.0,43
714303483.0,Existing Customer,40.0,M,2.0,College,Married,$40K - $60K,Gold,31.0,1.0,2.0,1.0,3735.0,1474.0,2261.0,0.798,15039.0,130.0,0.757,0.395,7.6885e-05,0.99992,3735.0,32
718728108.0,Existing Customer,43.0,M,4.0,Uneducated,Married,$60K - $80K,Silver,30.0,1.0,3.0,1.0,29856.0,1576.0,28280.0,0.8,14887.0,119.0,0.545,0.053,0.00010569,0.99989,29856.0,67
710019933.0,Existing Customer,29.0,M,1.0,Uneducated,Single,$40K - $60K,Blue,22.0,2.0,3.0,3.0,11522.0,1203.0,10319.0,0.847,13720.0,119.0,0.831,0.104,0.00029196,0.99971,11522.0,18
812453283.0,Existing Customer,42.0,M,3.0,Graduate,Married,$40K - $60K,Blue,37.0,2.0,2.0,3.0,3161.0,1788.0,1373.0,0.865,13692.0,117.0,0.828,0.566,0.00019864,0.9998,3161.0,24
717439983.0,Attrited Customer,48.0,M,2.0,Graduate,Married,$80K - $120K,Blue,28.0,1.0,3.0,3.0,14774.0,2517.0,12257.0,0.979,8293.0,63.0,0.703,0.17,0.99671,0.00329379,14774.0,10
714391683.0,Attrited Customer,39.0,M,4.0,Unknown,Married,$60K - $80K,Gold,36.0,4.0,3.0,2.0,34516.0,2517.0,31999.0,0.841,8248.0,66.0,0.65,0.073,0.99583,0.00416767,34516.0,88
827901183.0,Existing Customer,51.0,F,2.0,Graduate,Married,Less than $40K,Blue,47.0,2.0,2.0,1.0,5118.0,980.0,4138.0,0.786,14593.0,109.0,0.627,0.191,6.864e-05,0.99993,5118.0,18
708841233.0,Attrited Customer,41.0,M,2.0,College,Married,$80K - $120K,Blue,33.0,2.0,3.0,3.0,14682.0,2517.0,12165.0,1.041,8193.0,72.0,0.846,0.171,0.99661,0.00338757,14682.0,13
710663508.0,Existing Customer,42.0,M,4.0,Uneducated,Married,$40K - $60K,Blue,33.0,1.0,2.0,2.0,3108.0,2280.0,828.0,0.844,14763.0,99.0,0.8,0.734,0.00012274,0.99988,3108.0,11
716439258.0,Existing Customer,32.0,M,3.0,Graduate,Married,$60K - $80K,Blue,36.0,1.0,1.0,1.0,3223.0,1413.0,1810.0,1.009,13648.0,103.0,0.635,0.438,3.4465e-05,0.99997,3223.0,45
719610708.0,Existing Customer,43.0,M,1.0,Graduate,Married,$120K +,Blue,34.0,5.0,1.0,3.0,28612.0,2517.0,26095.0,0.712,14727.0,105.0,0.641,0.088,8.6952e-05,0.99991,28612.0,34
715026258.0,Existing Customer,50.0,M,1.0,Graduate,Married,$60K - $80K,Silver,37.0,1.0,1.0,1.0,6224.0,777.0,5447.0,0.743,13503.0,112.0,0.623,0.125,2.8169e-05,0.99997,6224.0,80
711706458.0,Existing Customer,44.0,M,4.0,Doctorate,Married,$80K - $120K,Blue,27.0,1.0,2.0,1.0,24134.0,1290.0,22844.0,0.814,13311.0,110.0,0.642,0.053,0.00010417,0.9999,24134.0,75
712180308.0,Existing Customer,36.0,M,4.0,High School,Single,$120K +,Blue,36.0,1.0,3.0,3.0,27929.0,1898.0,26031.0,0.725,14755.0,123.0,0.732,0.068,0.00030842,0.99969,27929.0,91
802622733.0,Existing Customer,44.0,F,4.0,Uneducated,Single,$40K - $60K,Blue,34.0,1.0,3.0,3.0,3657.0,0.0,3657.0,0.785,14802.0,95.0,0.667,0.0,0.0003262,0.99967,3657.0,1
778832883.0,Existing Customer,47.0,F,3.0,Post-Graduate,Married,Less than $40K,Blue,28.0,1.0,3.0,1.0,8257.0,961.0,7296.0,0.741,13769.0,104.0,0.857,0.116,0.00013245,0.99987,8257.0,68
788671608.0,Existing Customer,45.0,F,4.0,College,Single,$40K - $60K,Gold,30.0,1.0,2.0,1.0,23051.0,1836.0,21215.0,0.743,14393.0,107.0,0.814,0.08,8.0634e-05,0.99992,23051.0,28
718023708.0,Existing Customer,53.0,F,2.0,Uneducated,Single,$40K - $60K,Blue,42.0,2.0,1.0,3.0,14839.0,2226.0,12613.0,0.828,14625.0,115.0,0.769,0.15,9.5249e-05,0.9999,14839.0,15
718692258.0,Existing Customer,43.0,M,3.0,Unknown,Married,$60K - $80K,Blue,34.0,1.0,3.0,1.0,3755.0,1591.0,2164.0,0.883,14402.0,110.0,0.803,0.424,0.00012373,0.99988,3755.0,22
718357458.0,Existing Customer,48.0,M,5.0,Unknown,Single,$60K - $80K,Blue,36.0,2.0,3.0,0.0,3862.0,0.0,3862.0,0.807,15282.0,125.0,0.712,0.0,7.5299e-05,0.99992,3862.0,56
714003483.0,Existing Customer,37.0,M,1.0,Doctorate,Unknown,$60K - $80K,Blue,36.0,1.0,3.0,1.0,7539.0,0.0,7539.0,1.023,15293.0,129.0,0.743,0.0,0.00014734,0.99985,7539.0,77
713632983.0,Attrited Customer,43.0,M,4.0,High School,Married,$80K - $120K,Blue,35.0,2.0,3.0,2.0,10588.0,503.0,10085.0,0.918,7886.0,70.0,0.75,0.048,0.99458,0.00542,10588.0,83
711008508.0,Existing Customer,59.0,M,2.0,Graduate,Single,$40K - $60K,Blue,50.0,2.0,1.0,2.0,11808.0,0.0,11808.0,0.813,13751.0,113.0,0.823,0.0,5.5077e-05,0.99994,11808.0,82
815230458.0,Existing Customer,31.0,M,1.0,High School,Divorced,$40K - $60K,Silver,26.0,1.0,1.0,3.0,15504.0,1277.0,14227.0,0.612,14181.0,126.0,0.615,0.082,7.6378e-05,0.99992,15504.0,66
719612583.0,Attrited Customer,52.0,F,4.0,Uneducated,Divorced,Unknown,Blue,42.0,4.0,4.0,1.0,12091.0,0.0,12091.0,0.898,8127.0,74.0,0.805,0.0,0.99298,0.00702,12091.0,77
709514433.0,Existing Customer,41.0,M,3.0,High School,Married,$80K - $120K,Blue,33.0,2.0,1.0,1.0,13818.0,609.0,13209.0,0.787,13209.0,101.0,0.656,0.044,3.3505e-05,0.99997,13818.0,43
815826708.0,Existing Customer,53.0,F,2.0,Unknown,Married,$40K - $60K,Blue,48.0,2.0,3.0,3.0,4442.0,1107.0,3335.0,0.822,14437.0,109.0,0.912,0.249,0.00033251,0.99967,4442.0,21
815520333.0,Existing Customer,55.0,M,3.0,High School,Married,$60K - $80K,Blue,50.0,2.0,1.0,2.0,5282.0,1144.0,4138.0,0.8,13513.0,115.0,0.597,0.217,5.5559e-05,0.99994,5282.0,34
718661958.0,Existing Customer,41.0,M,3.0,College,Married,$80K - $120K,Blue,28.0,1.0,1.0,3.0,34516.0,1617.0,32899.0,0.625,13083.0,93.0,0.722,0.047,9.3457e-05,0.99991,34516.0,53
788980983.0,Existing Customer,55.0,M,1.0,High School,Single,$80K - $120K,Blue,42.0,1.0,4.0,2.0,34516.0,1583.0,32933.0,0.824,12192.0,112.0,0.672,0.046,0.00019835,0.9998,34516.0,11
721171008.0,Existing Customer,31.0,F,1.0,Unknown,Married,Less than $40K,Silver,36.0,2.0,3.0,1.0,10353.0,1520.0,8833.0,0.724,15028.0,124.0,0.746,0.147,0.00010113,0.9999,10353.0,78
714682233.0,Existing Customer,48.0,M,3.0,Graduate,Married,$80K - $120K,Blue,43.0,1.0,4.0,1.0,9959.0,0.0,9959.0,0.751,14948.0,125.0,0.866,0.0,0.00013603,0.99986,9959.0,45
720736608.0,Existing Customer,42.0,M,2.0,Graduate,Married,$60K - $80K,Blue,36.0,2.0,2.0,1.0,6280.0,2181.0,4099.0,0.795,14109.0,92.0,0.878,0.347,6.864e-05,0.99993,6280.0,29
718333983.0,Attrited Customer,57.0,M,4.0,Unknown,Divorced,$120K +,Blue,36.0,2.0,2.0,3.0,13694.0,2219.0,11475.0,1.078,9040.0,63.0,0.8,0.162,0.99549,0.00451007,13694.0,14
772207683.0,Existing Customer,34.0,M,2.0,Graduate,Single,Less than $40K,Blue,23.0,1.0,3.0,2.0,8940.0,1518.0,7422.0,0.726,14459.0,97.0,0.702,0.17,0.00017987,0.99982,8940.0,60
714794133.0,Existing Customer,54.0,M,2.0,Uneducated,Married,$60K - $80K,Blue,45.0,2.0,3.0,1.0,6546.0,1908.0,4638.0,0.697,14103.0,112.0,0.672,0.291,0.00011153,0.99989,6546.0,52
756639708.0,Existing Customer,46.0,F,2.0,Unknown,Married,Unknown,Silver,39.0,1.0,1.0,2.0,32587.0,992.0,31595.0,1.139,15958.0,113.0,0.687,0.03,5.4701e-05,0.99995,32587.0,84
713686008.0,Existing Customer,38.0,M,2.0,Graduate,Single,$60K - $80K,Blue,25.0,1.0,1.0,1.0,11474.0,0.0,11474.0,0.628,13041.0,98.0,0.661,0.0,3.3214e-05,0.99997,11474.0,45
713475633.0,Existing Customer,40.0,M,5.0,Unknown,Single,$120K +,Silver,31.0,1.0,3.0,3.0,34516.0,2203.0,32313.0,0.728,14204.0,96.0,0.92,0.064,0.00031018,0.99969,34516.0,15
717518733.0,Attrited Customer,56.0,F,2.0,High School,Married,Less than $40K,Blue,46.0,4.0,3.0,3.0,9463.0,764.0,8699.0,0.994,7106.0,61.0,0.906,0.081,0.99661,0.00338788,9463.0,98
712532058.0,Existing Customer,44.0,M,3.0,Post-Graduate,Married,$40K - $60K,Blue,36.0,1.0,1.0,2.0,12552.0,1405.0,11147.0,0.702,15508.0,95.0,0.792,0.112,6.7249e-05,0.99993,12552.0,6
789666333.0,Existing Customer,39.0,M,2.0,Graduate,Single,$60K - $80K,Blue,24.0,2.0,3.0,2.0,21679.0,1073.0,20606.0,0.745,15581.0,115.0,0.797,0.049,0.00017987,0.99982,21679.0,76
711422358.0,Existing Customer,42.0,M,5.0,Post-Graduate,Unknown,$40K - $60K,Blue,36.0,1.0,2.0,2.0,10531.0,2330.0,8201.0,0.757,14955.0,118.0,0.662,0.221,0.00013827,0.99986,10531.0,28
708510858.0,Existing Customer,60.0,F,1.0,Uneducated,Single,Less than $40K,Blue,47.0,1.0,3.0,2.0,4905.0,2413.0,2492.0,0.853,15478.0,109.0,0.73,0.492,0.0001736,0.99983,4905.0,55
767023308.0,Existing Customer,35.0,M,3.0,College,Unknown,$80K - $120K,Silver,29.0,2.0,2.0,2.0,34516.0,0.0,34516.0,0.758,12847.0,106.0,0.738,0.0,0.00010375,0.9999,34516.0,76
789289383.0,Existing Customer,42.0,M,3.0,Graduate,Single,$80K - $120K,Silver,31.0,2.0,2.0,3.0,34516.0,2120.0,32396.0,0.9,14626.0,97.0,0.644,0.061,0.00017949,0.99982,34516.0,22
708805908.0,Attrited Customer,30.0,M,2.0,Graduate,Married,Less than $40K,Silver,18.0,1.0,1.0,3.0,10017.0,726.0,9291.0,0.924,9299.0,68.0,0.619,0.072,0.9882,0.0118,10017.0,98
710155158.0,Attrited Customer,37.0,M,2.0,Uneducated,Unknown,$80K - $120K,Blue,18.0,1.0,1.0,2.0,31832.0,518.0,31314.0,0.972,10201.0,59.0,0.788,0.016,0.98265,0.01735,31832.0,70
713330133.0,Existing Customer,37.0,F,1.0,Graduate,Married,Less than $40K,Blue,19.0,2.0,3.0,2.0,5843.0,1346.0,4497.0,0.641,13299.0,95.0,0.863,0.23,0.00016883,0.99983,5843.0,3
714403983.0,Existing Customer,43.0,M,2.0,Graduate,Single,$80K - $120K,Blue,36.0,2.0,2.0,1.0,34427.0,1613.0,32814.0,0.704,13545.0,112.0,0.672,0.047,6.864e-05,0.99993,34427.0,97
720353808.0,Attrited Customer,34.0,M,3.0,High School,Unknown,$80K - $120K,Silver,21.0,1.0,2.0,3.0,34516.0,0.0,34516.0,0.794,9177.0,50.0,1.083,0.0,0.9943,0.0057,34516.0,13
710362233.0,Existing Customer,48.0,M,3.0,Unknown,Unknown,$80K - $120K,Platinum,40.0,1.0,2.0,3.0,34516.0,1723.0,32793.0,0.628,13853.0,98.0,0.782,0.05,0.00037927,0.99962,34516.0,93
771484908.0,Existing Customer,31.0,M,0.0,Graduate,Divorced,$80K - $120K,Silver,19.0,1.0,3.0,3.0,34516.0,1984.0,32532.0,0.757,14969.0,96.0,0.811,0.057,0.00023457,0.99977,34516.0,76
717047583.0,Attrited Customer,47.0,F,3.0,Doctorate,Married,Less than $40K,Blue,35.0,2.0,3.0,2.0,4779.0,2517.0,2262.0,0.929,8912.0,63.0,0.658,0.527,0.99631,0.00368792,4779.0,42
715694433.0,Existing Customer,51.0,M,1.0,Unknown,Single,$60K - $80K,Blue,22.0,2.0,3.0,3.0,4248.0,1177.0,3071.0,0.821,13958.0,116.0,0.785,0.277,0.00031211,0.99969,4248.0,95
793456983.0,Existing Customer,43.0,M,0.0,Post-Graduate,Single,$40K - $60K,Blue,37.0,1.0,2.0,3.0,7872.0,989.0,6883.0,0.809,13746.0,104.0,0.733,0.126,0.0001933,0.99981,7872.0,27
715742658.0,Existing Customer,41.0,F,3.0,Graduate,Unknown,Less than $40K,Blue,13.0,1.0,3.0,2.0,6077.0,1421.0,4656.0,0.739,12489.0,97.0,0.764,0.234,0.00018665,0.99981,6077.0,96
715518783.0,Existing Customer,48.0,F,3.0,Graduate,Single,Less than $40K,Blue,36.0,2.0,3.0,1.0,3882.0,2029.0,1853.0,0.751,13980.0,128.0,0.707,0.523,0.00011256,0.99989,3882.0,50
779514558.0,Existing Customer,41.0,F,2.0,High School,Married,Less than $40K,Blue,24.0,1.0,1.0,1.0,7207.0,1645.0,5562.0,0.969,13730.0,96.0,0.745,0.228,3.2288e-05,0.99997,7207.0,46
720017958.0,Existing Customer,48.0,F,4.0,Unknown,Single,$40K - $60K,Blue,36.0,1.0,1.0,2.0,6121.0,1679.0,4442.0,0.705,14224.0,117.0,0.887,0.274,6.3492e-05,0.99994,6121.0,92
712895733.0,Attrited Customer,40.0,M,4.0,Uneducated,Single,$80K - $120K,Blue,36.0,6.0,3.0,2.0,34516.0,572.0,33944.0,1.05,8659.0,81.0,1.077,0.017,0.99487,0.00513,34516.0,34
719039283.0,Existing Customer,32.0,M,1.0,Uneducated,Married,$40K - $60K,Blue,36.0,2.0,2.0,3.0,3535.0,1964.0,1571.0,0.661,14080.0,85.0,0.809,0.556,0.00018475,0.99982,3535.0,96
719629308.0,Attrited Customer,55.0,F,2.0,Unknown,Single,Unknown,Silver,37.0,2.0,2.0,3.0,34516.0,1783.0,32733.0,0.821,8472.0,80.0,0.739,0.052,0.99477,0.00523,34516.0,4
754443033.0,Attrited Customer,50.0,M,1.0,Graduate,Single,$80K - $120K,Silver,43.0,6.0,3.0,3.0,34516.0,432.0,34084.0,0.807,9045.0,72.0,1.0,0.013,0.99612,0.0038814,34516.0,82
716159958.0,Existing Customer,49.0,M,2.0,Unknown,Married,$60K - $80K,Blue,36.0,2.0,1.0,2.0,6224.0,1329.0,4895.0,0.74,14238.0,93.0,0.755,0.214,6.054e-05,0.99994,6224.0,75
712195383.0,Existing Customer,37.0,F,0.0,Doctorate,Single,Less than $40K,Blue,36.0,2.0,2.0,3.0,9178.0,1585.0,7593.0,0.617,14932.0,110.0,0.803,0.173,0.00023771,0.99976,9178.0,94
822885033.0,Existing Customer,31.0,M,1.0,High School,Married,$60K - $80K,Blue,24.0,2.0,1.0,3.0,4328.0,1493.0,2835.0,0.651,14731.0,120.0,0.765,0.345,8.453e-05,0.99992,4328.0,13
716543433.0,Existing Customer,52.0,M,2.0,College,Married,$80K - $120K,Blue,36.0,1.0,2.0,2.0,9959.0,1049.0,8910.0,0.976,15195.0,99.0,0.941,0.105,0.00011066,0.99989,9959.0,87
717403158.0,Existing Customer,60.0,F,0.0,Uneducated,Single,Less than $40K,Blue,47.0,1.0,2.0,2.0,9634.0,2076.0,7558.0,0.876,14218.0,102.0,0.759,0.215,0.00010043,0.9999,9634.0,96
826065258.0,Existing Customer,35.0,F,2.0,Unknown,Divorced,Unknown,Blue,31.0,2.0,2.0,2.0,19033.0,1555.0,17478.0,1.001,16033.0,116.0,0.812,0.082,0.00012511,0.99987,19033.0,43
